run_file,run_id,run_name,created_at_utc,run_schema_version,git_sha,script_persist_directory,script_collection_name,script_chroma_sqlite_sha256,derived_persist_directory,derived_collection_name,derived_build_tag,derived_chroma_sqlite_sha256,persist_directory,search_type,k,qe_enabled,case_id,question,retrieved_any,said_idk,cited_episode,context_docs,context_chars,distinct_episode_count,distinct_source_count,top_episode_share,episode_entropy_norm,source_dup_rate,episode_dup_rate,aggregation_like,aggregation_readiness_score_0_100,cited_episode_ids_not_in_context_count,grounding_failure,retrieval_failure
experiments/runs/2026-03-05T05-44-19Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_similarity_k12.json,2026-03-05T05-44-19Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_similarity_k12,topiccards_blended_gen_gpt_4_1_mini_scene_chunks_similarity_k12,2026-03-05T05:44:19Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,similarity,12,False,q2,In what episode does Michael burn his foot?,False,True,False,0,0,0,0,,,,,False,,0,,True
experiments/runs/2026-03-05T05-44-19Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_similarity_k12.json,2026-03-05T05-44-19Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_similarity_k12,topiccards_blended_gen_gpt_4_1_mini_scene_chunks_similarity_k12,2026-03-05T05:44:19Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,similarity,12,False,q3,Summarize season 2 of The Office.,True,False,False,5,10672,0,0,,,1.0,1.0,True,0.0,0,False,
experiments/runs/2026-03-05T05-44-19Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_similarity_k12.json,2026-03-05T05-44-19Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_similarity_k12,topiccards_blended_gen_gpt_4_1_mini_scene_chunks_similarity_k12,2026-03-05T05:44:19Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,similarity,12,False,q4,Why does Dwight dislike Jim? Give 3 reasons with examples,True,False,True,5,5298,2,0,0.2,0.928771237954945,1.0,0.6,True,77.79,0,False,
experiments/runs/2026-03-05T05-44-19Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_similarity_k12.json,2026-03-05T05-44-19Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_similarity_k12,topiccards_blended_gen_gpt_4_1_mini_scene_chunks_similarity_k12,2026-03-05T05:44:19Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,similarity,12,False,q5,List Michael Scott’s serious girlfriends and how the relationships ended.,True,False,False,5,5319,1,0,0.2,,1.0,0.8,True,32.0,0,False,
experiments/runs/2026-03-05T05-44-19Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_similarity_k12.json,2026-03-05T05-44-19Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_similarity_k12,topiccards_blended_gen_gpt_4_1_mini_scene_chunks_similarity_k12,2026-03-05T05:44:19Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,similarity,12,False,q6,What is the teapot letter and why is it important?,False,True,False,0,0,0,0,,,,,False,,0,,True
experiments/runs/2026-03-05T05-44-19Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_similarity_k12.json,2026-03-05T05-44-19Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_similarity_k12,topiccards_blended_gen_gpt_4_1_mini_scene_chunks_similarity_k12,2026-03-05T05:44:19Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,similarity,12,False,q7,Who is Creed and what is his deal?,False,True,False,0,0,0,0,,,,,False,,0,,
experiments/runs/2026-03-05T05-44-34Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09.json,2026-03-05T05-44-34Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09,topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09,2026-03-05T05:44:34Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,mmr,12,False,q1,Find the episode where Dwight says something like 'Bears. Beets. Battlestar Galactica.' What is the context?,False,True,False,0,0,0,0,,,,,False,,0,,True
experiments/runs/2026-03-05T05-44-34Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09.json,2026-03-05T05-44-34Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09,topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09,2026-03-05T05:44:34Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,mmr,12,False,q2,In what episode does Michael burn his foot?,False,True,False,0,0,0,0,,,,,False,,0,,True
experiments/runs/2026-03-05T05-44-34Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09.json,2026-03-05T05-44-34Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09,topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09,2026-03-05T05:44:34Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,mmr,12,False,q3,Summarize season 2 of The Office.,True,False,False,5,10672,0,0,,,1.0,1.0,True,0.0,0,False,
experiments/runs/2026-03-05T05-44-34Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09.json,2026-03-05T05-44-34Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09,topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09,2026-03-05T05:44:34Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,mmr,12,False,q4,Why does Dwight dislike Jim? Give 3 reasons with examples,True,True,False,5,5298,2,0,0.2,0.928771237954945,1.0,0.6,True,77.79,0,,
experiments/runs/2026-03-05T05-44-34Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09.json,2026-03-05T05-44-34Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09,topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09,2026-03-05T05:44:34Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,mmr,12,False,q5,List Michael Scott’s serious girlfriends and how the relationships ended.,True,False,False,5,5319,1,0,0.2,,1.0,0.8,True,32.0,0,False,
experiments/runs/2026-03-05T05-44-34Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09.json,2026-03-05T05-44-34Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09,topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09,2026-03-05T05:44:34Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,mmr,12,False,q6,What is the teapot letter and why is it important?,False,True,False,0,0,0,0,,,,,False,,0,,True
experiments/runs/2026-03-05T05-44-34Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09.json,2026-03-05T05-44-34Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09,topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09,2026-03-05T05:44:34Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,mmr,12,False,q7,Who is Creed and what is his deal?,False,True,False,0,0,0,0,,,,,False,,0,,
experiments/runs/2026-03-05T05-44-52Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09_w1.json,2026-03-05T05-44-52Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09_w1,topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09_w1,2026-03-05T05:44:52Z,,,db/chroma_db_scene_w1,,,,,,,db/chroma_db_scene_w1,mmr,12,False,q1,Find the episode where Dwight says something like 'Bears. Beets. Battlestar Galactica.' What is the context?,False,True,False,0,0,0,0,,,,,False,,0,,True
experiments/runs/2026-03-05T05-44-52Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09_w1.json,2026-03-05T05-44-52Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09_w1,topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09_w1,2026-03-05T05:44:52Z,,,db/chroma_db_scene_w1,,,,,,,db/chroma_db_scene_w1,mmr,12,False,q2,In what episode does Michael burn his foot?,False,True,False,0,0,0,0,,,,,False,,0,,True
experiments/runs/2026-03-05T05-44-52Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09_w1.json,2026-03-05T05-44-52Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09_w1,topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09_w1,2026-03-05T05:44:52Z,,,db/chroma_db_scene_w1,,,,,,,db/chroma_db_scene_w1,mmr,12,False,q3,Summarize season 2 of The Office.,True,False,False,5,10672,0,0,,,1.0,1.0,True,0.0,0,False,
experiments/runs/2026-03-05T05-44-52Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09_w1.json,2026-03-05T05-44-52Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09_w1,topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09_w1,2026-03-05T05:44:52Z,,,db/chroma_db_scene_w1,,,,,,,db/chroma_db_scene_w1,mmr,12,False,q4,Why does Dwight dislike Jim? Give 3 reasons with examples,True,False,True,5,5298,2,0,0.2,0.928771237954945,1.0,0.6,True,77.79,0,False,
experiments/runs/2026-03-05T05-44-52Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09_w1.json,2026-03-05T05-44-52Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09_w1,topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09_w1,2026-03-05T05:44:52Z,,,db/chroma_db_scene_w1,,,,,,,db/chroma_db_scene_w1,mmr,12,False,q5,List Michael Scott’s serious girlfriends and how the relationships ended.,True,False,False,5,5319,1,0,0.2,,1.0,0.8,True,32.0,0,False,
experiments/runs/2026-03-05T05-44-52Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09_w1.json,2026-03-05T05-44-52Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09_w1,topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09_w1,2026-03-05T05:44:52Z,,,db/chroma_db_scene_w1,,,,,,,db/chroma_db_scene_w1,mmr,12,False,q6,What is the teapot letter and why is it important?,False,True,False,0,0,0,0,,,,,False,,0,,True
experiments/runs/2026-03-05T05-44-52Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09_w1.json,2026-03-05T05-44-52Z_topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09_w1,topiccards_blended_gen_gpt_4_1_mini_scene_chunks_mmr_k12_fetch80_lambda09_w1,2026-03-05T05:44:52Z,,,db/chroma_db_scene_w1,,,,,,,db/chroma_db_scene_w1,mmr,12,False,q7,Who is Creed and what is his deal?,False,True,False,0,0,0,0,,,,,False,,0,,
experiments/runs/2026-03-05T05-45-11Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_similarity_k12.json,2026-03-05T05-45-11Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_similarity_k12,topiccards_blended_gen_gpt_4_1_mini_qe_rrf_similarity_k12,2026-03-05T05:45:11Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,12,True,q1,Find the episode where Dwight says something like 'Bears. Beets. Battlestar Galactica.' What is the context?,True,False,True,12,10974,12,12,0.08333333333333333,1.0000000000000004,0.0,0.0,False,97.08,0,False,False
experiments/runs/2026-03-05T05-45-11Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_similarity_k12.json,2026-03-05T05-45-11Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_similarity_k12,topiccards_blended_gen_gpt_4_1_mini_qe_rrf_similarity_k12,2026-03-05T05:45:11Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,12,True,q2,In what episode does Michael burn his foot?,True,False,True,8,7218,3,4,0.625,0.8194483718728035,0.5,0.625,False,57.5,0,False,False
experiments/runs/2026-03-05T05-45-11Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_similarity_k12.json,2026-03-05T05-45-11Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_similarity_k12,topiccards_blended_gen_gpt_4_1_mini_qe_rrf_similarity_k12,2026-03-05T05:45:11Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,12,True,q3,Summarize season 2 of The Office.,True,False,True,12,6194,10,10,0.08333333333333333,0.8993177050396876,0.16666666666666663,0.16666666666666663,True,89.22,0,False,
experiments/runs/2026-03-05T05-45-11Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_similarity_k12.json,2026-03-05T05-45-11Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_similarity_k12,topiccards_blended_gen_gpt_4_1_mini_qe_rrf_similarity_k12,2026-03-05T05:45:11Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,12,True,q4,Why does Dwight dislike Jim? Give 3 reasons with examples,True,False,True,12,12443,9,9,0.25,0.9116856074405029,0.25,0.25,True,82.28,1,True,
experiments/runs/2026-03-05T05-45-11Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_similarity_k12.json,2026-03-05T05-45-11Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_similarity_k12,topiccards_blended_gen_gpt_4_1_mini_qe_rrf_similarity_k12,2026-03-05T05:45:11Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,12,True,q5,List Michael Scott’s serious girlfriends and how the relationships ended.,True,False,True,12,12929,9,10,0.25,0.9116856074405029,0.16666666666666663,0.25,True,82.28,0,False,
experiments/runs/2026-03-05T05-45-11Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_similarity_k12.json,2026-03-05T05-45-11Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_similarity_k12,topiccards_blended_gen_gpt_4_1_mini_qe_rrf_similarity_k12,2026-03-05T05:45:11Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,12,True,q6,What is the teapot letter and why is it important?,True,True,False,12,10851,11,11,0.16666666666666666,0.9881090915741209,0.08333333333333337,0.08333333333333337,False,91.96,0,,False
experiments/runs/2026-03-05T05-45-11Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_similarity_k12.json,2026-03-05T05-45-11Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_similarity_k12,topiccards_blended_gen_gpt_4_1_mini_qe_rrf_similarity_k12,2026-03-05T05:45:11Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,12,True,q7,Who is Creed and what is his deal?,True,False,False,12,7167,10,10,0.16666666666666666,0.9788379141596312,0.16666666666666663,0.16666666666666663,False,89.88,0,False,
experiments/runs/2026-03-05T05-45-52Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_mmr_k12.json,2026-03-05T05-45-52Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_mmr_k12,topiccards_blended_gen_gpt_4_1_mini_qe_rrf_mmr_k12,2026-03-05T05:45:52Z,,,db/chroma_db,,,,,,,db/chroma_db,mmr,12,True,q1,Find the episode where Dwight says something like 'Bears. Beets. Battlestar Galactica.' What is the context?,True,False,True,12,10974,12,12,0.08333333333333333,1.0000000000000004,0.0,0.0,False,97.08,0,False,False
experiments/runs/2026-03-05T05-45-52Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_mmr_k12.json,2026-03-05T05-45-52Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_mmr_k12,topiccards_blended_gen_gpt_4_1_mini_qe_rrf_mmr_k12,2026-03-05T05:45:52Z,,,db/chroma_db,,,,,,,db/chroma_db,mmr,12,True,q2,In what episode does Michael burn his foot?,True,False,True,8,7218,3,4,0.625,0.8194483718728035,0.5,0.625,False,57.5,0,False,False
experiments/runs/2026-03-05T05-45-52Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_mmr_k12.json,2026-03-05T05-45-52Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_mmr_k12,topiccards_blended_gen_gpt_4_1_mini_qe_rrf_mmr_k12,2026-03-05T05:45:52Z,,,db/chroma_db,,,,,,,db/chroma_db,mmr,12,True,q3,Summarize season 2 of The Office.,True,False,False,12,8589,8,9,0.16666666666666666,0.8406850696247337,0.25,0.33333333333333337,True,80.33,0,False,
experiments/runs/2026-03-05T05-45-52Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_mmr_k12.json,2026-03-05T05-45-52Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_mmr_k12,topiccards_blended_gen_gpt_4_1_mini_qe_rrf_mmr_k12,2026-03-05T05:45:52Z,,,db/chroma_db,,,,,,,db/chroma_db,mmr,12,True,q4,Why does Dwight dislike Jim? Give 3 reasons with examples,True,False,True,12,12443,9,9,0.25,0.9116856074405029,0.25,0.25,True,82.28,1,True,
experiments/runs/2026-03-05T05-45-52Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_mmr_k12.json,2026-03-05T05-45-52Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_mmr_k12,topiccards_blended_gen_gpt_4_1_mini_qe_rrf_mmr_k12,2026-03-05T05:45:52Z,,,db/chroma_db,,,,,,,db/chroma_db,mmr,12,True,q5,List Michael Scott’s serious girlfriends and how the relationships ended.,True,False,True,12,12929,9,10,0.25,0.9116856074405029,0.16666666666666663,0.25,True,82.28,0,False,
experiments/runs/2026-03-05T05-45-52Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_mmr_k12.json,2026-03-05T05-45-52Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_mmr_k12,topiccards_blended_gen_gpt_4_1_mini_qe_rrf_mmr_k12,2026-03-05T05:45:52Z,,,db/chroma_db,,,,,,,db/chroma_db,mmr,12,True,q6,What is the teapot letter and why is it important?,True,False,False,12,10884,10,10,0.16666666666666666,0.9788379141596313,0.16666666666666663,0.16666666666666663,False,89.88,0,True,False
experiments/runs/2026-03-05T05-45-52Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_mmr_k12.json,2026-03-05T05-45-52Z_topiccards_blended_gen_gpt_4_1_mini_qe_rrf_mmr_k12,topiccards_blended_gen_gpt_4_1_mini_qe_rrf_mmr_k12,2026-03-05T05:45:52Z,,,db/chroma_db,,,,,,,db/chroma_db,mmr,12,True,q7,Who is Creed and what is his deal?,True,False,False,12,7167,10,10,0.16666666666666666,0.9788379141596312,0.16666666666666663,0.16666666666666663,False,89.88,0,False,
experiments/runs/2026-03-05T05-46-48Z_topiccards_blended_gen_gpt_4_1_mini_meta_qe_rrf_mmr_k12.json,2026-03-05T05-46-48Z_topiccards_blended_gen_gpt_4_1_mini_meta_qe_rrf_mmr_k12,topiccards_blended_gen_gpt_4_1_mini_meta_qe_rrf_mmr_k12,2026-03-05T05:46:48Z,,,db/chroma_db_meta,,,,,,,db/chroma_db_meta,mmr,12,True,q1,Find the episode where Dwight says something like 'Bears. Beets. Battlestar Galactica.' What is the context?,True,False,True,12,11033,11,11,0.16666666666666666,0.9881090915741209,0.08333333333333337,0.08333333333333337,False,91.96,0,False,False
experiments/runs/2026-03-05T05-46-48Z_topiccards_blended_gen_gpt_4_1_mini_meta_qe_rrf_mmr_k12.json,2026-03-05T05-46-48Z_topiccards_blended_gen_gpt_4_1_mini_meta_qe_rrf_mmr_k12,topiccards_blended_gen_gpt_4_1_mini_meta_qe_rrf_mmr_k12,2026-03-05T05:46:48Z,,,db/chroma_db_meta,,,,,,,db/chroma_db_meta,mmr,12,True,q2,In what episode does Michael burn his foot?,True,False,True,8,7218,3,4,0.625,0.8194483718728035,0.5,0.625,False,57.5,0,False,False
experiments/runs/2026-03-05T05-46-48Z_topiccards_blended_gen_gpt_4_1_mini_meta_qe_rrf_mmr_k12.json,2026-03-05T05-46-48Z_topiccards_blended_gen_gpt_4_1_mini_meta_qe_rrf_mmr_k12,topiccards_blended_gen_gpt_4_1_mini_meta_qe_rrf_mmr_k12,2026-03-05T05:46:48Z,,,db/chroma_db_meta,,,,,,,db/chroma_db_meta,mmr,12,True,q3,Summarize season 2 of The Office.,True,False,True,12,8589,8,9,0.16666666666666666,0.8406850696247337,0.25,0.33333333333333337,True,80.33,0,False,
experiments/runs/2026-03-05T05-46-48Z_topiccards_blended_gen_gpt_4_1_mini_meta_qe_rrf_mmr_k12.json,2026-03-05T05-46-48Z_topiccards_blended_gen_gpt_4_1_mini_meta_qe_rrf_mmr_k12,topiccards_blended_gen_gpt_4_1_mini_meta_qe_rrf_mmr_k12,2026-03-05T05:46:48Z,,,db/chroma_db_meta,,,,,,,db/chroma_db_meta,mmr,12,True,q4,Why does Dwight dislike Jim? Give 3 reasons with examples,True,False,True,12,12443,9,9,0.25,0.9116856074405029,0.25,0.25,True,82.28,1,True,
experiments/runs/2026-03-05T05-46-48Z_topiccards_blended_gen_gpt_4_1_mini_meta_qe_rrf_mmr_k12.json,2026-03-05T05-46-48Z_topiccards_blended_gen_gpt_4_1_mini_meta_qe_rrf_mmr_k12,topiccards_blended_gen_gpt_4_1_mini_meta_qe_rrf_mmr_k12,2026-03-05T05:46:48Z,,,db/chroma_db_meta,,,,,,,db/chroma_db_meta,mmr,12,True,q5,List Michael Scott’s serious girlfriends and how the relationships ended.,True,False,True,12,12929,9,10,0.25,0.9116856074405029,0.16666666666666663,0.25,True,82.28,0,False,
experiments/runs/2026-03-05T05-46-48Z_topiccards_blended_gen_gpt_4_1_mini_meta_qe_rrf_mmr_k12.json,2026-03-05T05-46-48Z_topiccards_blended_gen_gpt_4_1_mini_meta_qe_rrf_mmr_k12,topiccards_blended_gen_gpt_4_1_mini_meta_qe_rrf_mmr_k12,2026-03-05T05:46:48Z,,,db/chroma_db_meta,,,,,,,db/chroma_db_meta,mmr,12,True,q6,What is the teapot letter and why is it important?,True,False,False,12,10981,11,11,0.16666666666666666,0.9881090915741209,0.08333333333333337,0.08333333333333337,False,91.96,0,False,False
experiments/runs/2026-03-05T05-46-48Z_topiccards_blended_gen_gpt_4_1_mini_meta_qe_rrf_mmr_k12.json,2026-03-05T05-46-48Z_topiccards_blended_gen_gpt_4_1_mini_meta_qe_rrf_mmr_k12,topiccards_blended_gen_gpt_4_1_mini_meta_qe_rrf_mmr_k12,2026-03-05T05:46:48Z,,,db/chroma_db_meta,,,,,,,db/chroma_db_meta,mmr,12,True,q7,Who is Creed and what is his deal?,True,False,False,12,7167,10,10,0.16666666666666666,0.9788379141596312,0.16666666666666663,0.16666666666666663,False,89.88,0,False,
experiments/runs/2026-03-05T05-49-49Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1_romancefix.json,2026-03-05T05-49-49Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1_romancefix,topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1_romancefix,2026-03-05T05:49:49Z,,,db/chroma_db_scene_w1,,,,,,,db/chroma_db_scene_w1,mmr,12,False,q1,Find the episode where Dwight says something like 'Bears. Beets. Battlestar Galactica.' What is the context?,False,False,False,0,0,0,0,,,,,False,,0,,True
experiments/runs/2026-03-05T05-49-49Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1_romancefix.json,2026-03-05T05-49-49Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1_romancefix,topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1_romancefix,2026-03-05T05:49:49Z,,,db/chroma_db_scene_w1,,,,,,,db/chroma_db_scene_w1,mmr,12,False,q2,In what episode does Michael burn his foot?,False,False,False,0,0,0,0,,,,,False,,0,,True
experiments/runs/2026-03-05T05-49-49Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1_romancefix.json,2026-03-05T05-49-49Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1_romancefix,topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1_romancefix,2026-03-05T05:49:49Z,,,db/chroma_db_scene_w1,,,,,,,db/chroma_db_scene_w1,mmr,12,False,q3,Summarize season 2 of The Office.,True,False,False,5,10672,0,0,,,1.0,1.0,True,0.0,0,,
experiments/runs/2026-03-05T05-49-49Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1_romancefix.json,2026-03-05T05-49-49Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1_romancefix,topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1_romancefix,2026-03-05T05:49:49Z,,,db/chroma_db_scene_w1,,,,,,,db/chroma_db_scene_w1,mmr,12,False,q4,Why does Dwight dislike Jim? Give 3 reasons with examples,True,False,False,5,5298,2,0,0.2,0.928771237954945,1.0,0.6,True,77.79,0,,
experiments/runs/2026-03-05T05-49-49Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1_romancefix.json,2026-03-05T05-49-49Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1_romancefix,topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1_romancefix,2026-03-05T05:49:49Z,,,db/chroma_db_scene_w1,,,,,,,db/chroma_db_scene_w1,mmr,12,False,q5,List Michael Scott’s serious girlfriends and how the relationships ended.,True,False,False,10,11300,2,0,0.1,0.6643856189774725,1.0,0.8,True,65.4,0,,
experiments/runs/2026-03-05T05-49-49Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1_romancefix.json,2026-03-05T05-49-49Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1_romancefix,topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1_romancefix,2026-03-05T05:49:49Z,,,db/chroma_db_scene_w1,,,,,,,db/chroma_db_scene_w1,mmr,12,False,q6,What is the teapot letter and why is it important?,False,False,False,0,0,0,0,,,,,False,,0,,True
experiments/runs/2026-03-05T05-49-49Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1_romancefix.json,2026-03-05T05-49-49Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1_romancefix,topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1_romancefix,2026-03-05T05:49:49Z,,,db/chroma_db_scene_w1,,,,,,,db/chroma_db_scene_w1,mmr,12,False,q7,Who is Creed and what is his deal?,False,False,False,0,0,0,0,,,,,False,,0,,
